track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0LigJnwiA8OXeDp5qEDlTc,Lighthouse - Radio Edit,Nicky Romero,1,02O7PX6ypIu0rH431o4rEZ,Lighthouse,2015-06-22,"Electrónica, Progressive House, Electro House y más 🎧",0o5gKmuET7F3lQnpFxvPO8,edm,progressive electro house,0.604,0.699,11,-5.805,1,0.0624,0.0208,0,0.341,0.367,128.056,186562
5FhYGAbUG4fgK0Q8eQZocT,The Rest Will Follow,Ludvigsson,51,6trPoySmxwy3WWIZB0yS8q,The Rest Will Follow,2019-11-22,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.753,0.831,9,-5.199,0,0.0344,0.15,8.67E-05,0.115,0.398,119.958,162000
1vCcfFrJzAoKqc8B21OTo4,"Vuela, Vuela (feat. Mercurio, OV7, JNS, Calo & Litzy) - En Vivo - 90's Pop Tour, Vol. 3",Magneto,43,7tgRSKkKYFx5VLr47P8Dqa,"90's Pop Tour, Vol. 3 (En Vivo)",2019-03-29,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.47,0.991,5,-6.499,0,0.0742,0.00391,0,0.979,0.345,124.989,310396
6ZEVQ2whiJvhjCNAOJ0DC3,Tú,Shakira,66,5hcKSTqKOLuzJgYIQileAe,Donde Estan Los Ladrones,1998-09-29,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.567,0.333,0,-8.818,1,0.0258,0.714,4.53E-06,0.25,0.208,139.807,214133
6Xu68vlqiu05qseJTVKlbw,Dunkirk - Instrumental Album Version,Camel,0,6H5RUv1Byx1CquzP7utSTl,The Snow Goose (Deluxe Edition),2009-01-01,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.341,0.423,2,-10.886,0,0.0297,0.408,0.882,0.117,0.537,113.377,325293
3pl77S4K310Nzio2pHU1qK,Isle Of Man,Jeff Retro,0,5dOM9mTF6fqS3qX2JlnOYa,Isle Of Man,2019-01-21,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.565,0.977,1,-2.202,1,0.082,1.58E-04,0.876,0.207,0.265,127.983,159375
2fx3qDfsrsW7nBoJtdOyws,On and On,Pete Rock & C.L. Smooth,26,2AgTKAULjbHpqqtyI53hdp,Mecca And The Soul Brother,1992-05-26,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.702,0.711,3,-11.172,0,0.374,0.362,0,0.0832,0.586,98.717,312000
6Ok1iGWO9wd5XFD3mA5lEv,Like I Remember You,Vera Blue,58,2pWvNz1MxzCDY139JLhDQm,Like I Remember You,2019-02-08,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.415,0.334,7,-9.412,1,0.045,0.65,8.80E-04,0.131,0.359,199.895,187742
7Gb3OZFw2IiNk08fSN7MrR,You're the Reason - English ver.,INTERSECTION,36,5uDGBSyiC2ZDcqk5hzHCP3,You're the Reason (English ver.),2019-12-25,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.625,0.728,2,-5.486,1,0.03,0.0097,0,0.101,0.101,96.009,198368
4XIHYtBd68k2PnZ6Xgk2Aq,Lost in Wonder,Eikon,32,0QtZa0pDFbyJYyQG3gM2sf,Lost in Wonder,2018-06-13,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.655,0.798,2,-6.476,0,0.0322,0.0826,0.0175,0.11,0.265,125.979,327619
6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,Cream,73,6fRqzJT070Kp9RWlSXmKcY,Disraeli Gears,1967-11-02,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57E-05,0.118,0.784,115.078,250000
4BtiijJvd3nza8ccIStW7D,Spite (Dawn Edit),Morgin Madison,25,4JsM1yztoTJkA7WXHCQGw5,Spite (Dawn Edit),2019-11-22,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.747,0.878,1,-6.864,1,0.257,0.00478,0.0952,0.374,0.734,123.059,224878
7leyDDstl7zDtwC0ZYoYTk,Down,Noah Levi,30,2ggIJCocBNXF5s5MUFGN7q,Down,2019-05-17,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.828,0.632,5,-6.031,0,0.246,0.606,0,0.118,0.717,140.004,170120
0nUquhnLIfjbivWQvJiuWS,Sunshine,Mos Def,0,1bJ8NjrARcEA8V1zDOdWhb,The New Danger (Explicit Version),2004-10-19,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.543,0.73,1,-5.631,1,0.344,0.136,0,0.289,0.471,90.729,265787
48cCTQyU0wkJrHcQMiIXsi,Looking Up,CASIOPEA,0,5XCOTqG63V60nS82PmqMBe,Asian Dreamer,2010-08-10,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.536,0.598,7,-13.055,1,0.04,0.313,0.858,0.0614,0.531,173.125,268040
6go1wE4EM2aTQy4ciVbCWe,The Fleeting Deep,Carptree,0,0cYUeo4mnLNNxFHPIe7xWC,Emerger,2017-04-07,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.208,0.652,4,-7.449,0,0.0331,3.85E-04,0.078,0.199,0.126,95.639,466120
0iYebKFUSfF72fUu2OW6ZT,Super Bass,Nicki Minaj,71,51HDsvvActcDmYy7NQl6oL,Pink Friday (Deluxe),2010-01-01,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,pop,post-teen pop,0.72,0.861,11,-4.339,1,0.209,0.269,5.11E-06,0.601,0.669,126.991,200013
2tk7Ss2XmoafVuzg16OSjP,The Machine,Take/Five,44,3Us7bSYkNdWC807q17902e,The Machine,2019-03-30,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.681,0.7,10,-5.104,0,0.161,0.00696,0.528,0.17,0.217,139.694,116874
74jMwg2zsFMICzW3Wems6h,"Bump, Bump, Bump",B2K,65,5DimfXX31HuU0yxW0Ca5Uj,Greatest Hits,2004,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.833,0.681,1,-6.028,0,0.215,0.0956,0,0.0414,0.887,95.48,282533
379GgTu7WeNT4Xoak52p3E,Día y Noche,Liricistas,47,6CH1e10EEFhdAznQeMgQDW,Bon Voyage,2016-05-27,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.714,0.686,1,-6.395,1,0.36,0.429,0,0.213,0.54,93.529,238973
6TQANhh0iV17xMeExcH6qj,They Know (Dey Know),Shawty Lo,48,59ufCjp6Z4A84OcOvA4VTt,They Know [Dey Know],2007-12-04,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.428,0.714,8,-5.574,1,0.399,0.0895,0,0.766,0.678,110.017,198093
174UISK3l7VRbigEHxEev7,Can't You See (feat. The Notorious B.I.G.),Total,61,4uLoT81NWVFx09mkfnGCHb,Total,1996-01-30,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.744,0.574,8,-9.445,0,0.0651,0.165,1.27E-05,0.295,0.805,86.278,281880
5h9ke1UpdRWCnDt7KZCI31,U Know What's Up,Donell Jones,0,13RJNny44ASD2poUepl6Oe,R&B Clubland,2010-07-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,r&b,new jack swing,0.804,0.654,10,-3.97,0,0.0411,0.103,4.22E-04,0.0759,0.854,103.01,242427
421leiR6jKlH5KDdwLYrOs,Dance Monkey,Tones and I,43,5i6CS5XcLZGLgaNCKlJvc2,Dance Monkey,2019-05-10,Verano Forever,37i9dQZF1DXdnGF35OawbN,latin,reggaeton,0.824,0.592,6,-6.4,0,0.0969,0.693,1.58E-04,0.178,0.54,98.074,209755
1VCdgndmMisCUlCveqNeJt,only one,Promoting Sounds,48,2rpctsKCfNK18PX4CLbwGc,only one,2020-01-13,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.573,0.537,1,-9.476,0,0.035,0.206,0,0.11,0.0637,170.123,124235
0OwLUCSkDeiTHKhsXRtyCT,Nothing Breaks Like a Heart,Frank Carter & The Rattlesnakes,45,4B46lbwnQggpMZnKOMKJuv,Nothing Breaks Like a Heart,2019-11-15,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.541,0.771,7,-4.31,0,0.055,0.0213,0,0.261,0.325,118.008,210373
0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,71,50yFYgKdwJANZ5O9MIbMkg,Tha Carter V,2018-09-28,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.855,0.694,2,-4.393,1,0.169,0.371,0,0.109,0.49,122.078,324189
6YmPSmsQqU5PWS5M8b21K1,Bottom Of The Map,Jeezy,32,7z6s0Wd7MWCJYLYyMOfRJl,Let’s Get It: Thug Motivation 101 (Deluxe Edition),2005-07-26,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,0.751,0.681,7,-6.492,1,0.277,0.0136,0,0.0447,0.712,154.046,261960
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,78,6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Expanded Edition),2010-03-30,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,220800
0IsrDyDQyNFFNB55MXgnkU,Volcanic Love,The Aces,36,3Lz15w8ecHfYgKbnOF36Tb,When My Heart Felt Volcanic,2018-04-06,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.439,0.819,6,-4.253,1,0.0751,0.0134,0,0.2,0.567,179.885,205977
1PtL0YQRtq3qxDGUSwZPJ5,Travesuras,Nicky Jam,68,4etANPc5BMELu5yx987Rpx,Nicky Jam Hits,2014-09-09,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.77,0.79,10,-5.453,0,0.0814,0.139,0,0.0829,0.872,93.97,195453
10igKaIKsSB6ZnWxPxPvKO,Nothing Else Matters,Metallica,69,6QdCohkHKNTVoaSx1ZzitH,Metallica,1991-08-12,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02E-06,0.0753,0.17,142.171,388733
6uj1ZCdrSLRF8e35bsiQqA,It's Okay (One Blood),The Game,0,41hGPrdi9ycqfcYYUysUcI,It's Okay [International Version (Explicit)],2006-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.605,0.868,7,-5.612,1,0.239,8.39E-04,0,0.118,0.626,163.494,259187
7CFuUWWgJoOClMODuL5JLc,All Alone,Cabela and Schmitt,42,39ELei8sTtSxKOhBtSicWl,Memorophilia,2017-10-06,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.626,0.665,7,-7.279,0,0.0283,0.81,0.0229,0.119,0.803,158.179,202998
525FTJmFvIc0o7ndeART0U,New Religion,Jazz Cartier,30,21u0c3ZnO6oCMrzCHiOD1x,New Religion,2015-04-28,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.808,0.709,5,-4.916,1,0.0758,0.0679,0,0.0668,0.463,108.012,236467
3aup2Wb74T0uWASlue8sqP,Gbomei Adesai,The Psychedelic Aliens,27,1DIyUBpOICsZ9UuMn8Mmmj,Psycho African Beat,2010-11-22,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0.618,0.726,10,-6.502,1,0.0374,0.671,0.418,0.12,0.683,115.918,188587
4kFmRFE9YzjKnUCbXQKnag,Nessaja,Scooter,47,3y02W7Qv7zFB85ApapWbVt,20 Years of Hardcore (Remastered),2013-10-11,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.486,0.904,2,-6.642,1,0.0364,7.48E-04,0.0984,0.187,0.118,143.048,208450
58smrlsnspzIZKaiSJEJ6y,Alocate,Zion,41,4POWs8wn88db9OmY9strlo,20 Number 1's Now,2007-11-20,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.806,0.871,10,-4.109,0,0.0568,0.0247,1.79E-06,0.288,0.736,94.019,186213
1erDNx55IWAE9OYuBTRYgc,Bad Liar,Imagine Dragons,13,77FDbkcDlmgOn4OXbLkiba,Bad Liar,2018-11-06,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773
7zxLkZbUxITHabPzGN8Xgc,Sick Feeling,boy pablo,64,1lESM5Y1VAvrCLEgLmyfOw,Soy Pablo,2018-10-05,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.425,0.504,9,-10.003,1,0.0314,0.022,3.84E-06,0.363,0.403,165.818,155714
5hiumTSuqHC4M6526QwV9S,Chapala Style,Zimple,40,3Gy6Fk9gWHYwoM6coSCAzL,Chapala Style,2019-12-15,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.796,0.624,4,-7.447,0,0.427,0.0763,0,0.0553,0.691,172.182,197092
6bCabEQbWmxuyZQLHn8iiZ,Come Back Down,TJR,0,3Xna3fhJcY4sCeDulnNC2c,Come Back Down,2014-03-03,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.71,0.942,0,-2.321,1,0.0612,9.14E-04,0.00918,0.0457,0.184,128.028,286875
03wOwEbTS3JR2Y2U0TxkFx,Encanto,Don Omar,49,0n2jgERAc9G8viAvRDwaJh,Encanto,2017-03-24,This Is: Don Omar,37i9dQZF1DWYBUdckfg1va,latin,reggaeton,0.744,0.871,8,-5.123,1,0.0499,0.145,5.03E-04,0.0752,0.902,172.03,195400
7ukrAoAILpGPHaZ9uYmNL0,Radioactive - Live London Sessions / 2013,Imagine Dragons,46,2RQtDABXELc8EqB7pujcEi,Imagine Dragons (Live London Sessions),2013-01-01,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.513,0.554,6,-6.859,1,0.039,0.0815,0,0.424,0.381,138.957,270160
4Yh1LSAj3nsbaTsEIttCSO,Todo Bien,Lalo Ebratt,60,3CIiCfQe0ABxiZAq6dF0wH,Todo Bien,2019-07-26,Todo Reggaeton,4csIMGPI3aGo3Xy7WG8jBi,latin,reggaeton,0.751,0.821,6,-4.212,0,0.0554,0.732,0,0.35,0.827,110.079,217091
4UAFXVMDfxnAQhoeWq4EXB,Rebound,Leo Reyes,22,5q9HCwqjRE8sodJfsKRvxC,Rebound,2019-06-21,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.603,0.979,10,-3.608,0,0.0626,4.64E-05,0.928,0.346,0.587,127.948,194691
4lqEFIB9YZl8BwR99L5H3b,In My Room (feat. Ty Dolla $ign & Tyga),Mustard,61,7ACxS7rtYV8HyHgj0FD0cb,Blood For Mercy,2015-11-20,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.745,0.869,6,-4.375,1,0.0444,0.00193,0,0.0799,0.814,104.015,168641
3cwDSDzTiWr5H5xMQhQ6Mx,Du hast,Rammstein,17,6f4dhaPfZqf2JXewAvE4gq,Sehnsucht,1997-08-22,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,234227
2779sByIJexX6nBSXEJsVP,I Was Wrong,A R I Z O N A,40,0kVB70fYzafvXGCS3xo4Io,I Was Wrong,2016-01-15,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.826,0.502,6,-9.361,1,0.0349,0.204,0.0601,0.102,0.561,118.015,216386
56fwHfJaBpaauvFJrnwk2L,She Wolf (Falling to Pieces) [feat. Sia],David Guetta,4,4a2MHqvAGcm2oEoPWhlB7f,She Wolf (Falling to Pieces),2012-08-17,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.51,0.859,7,-2.479,1,0.0679,0.0639,1.56E-05,0.445,0.415,129.968,210577
4CBgcRYGyWjGGaSFuPJChO,Femme Fatale,Agonoize,0,5okNYJKhjmThgITFUzwOyz,Sieben,2007-11-09,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.609,0.988,11,-6.653,1,0.047,0.00484,0.768,0.158,0.489,136.004,304973
4DS7HoqrKq1dDjeYOKBlu9,De las 2 (feat. Bad Bunny & Arcángel),Trap Capos,62,0OQZL8ymQ9RDHaBULw9kCG,Trap Capos II,2018-04-13,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,0.744,0.696,8,-5.015,0,0.117,0.71,0,0.0808,0.406,120.146,260493
0gof4zJewt0Krlibe7egiR,Dream Police,Cheap Trick,24,37P9MBdJRekfOIbPSX9alR,The Essential Cheap Trick,2004-03-02,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.471,0.862,4,-7.362,1,0.0407,0.00686,3.87E-05,0.109,0.621,137.532,231267
6dPyzkyZwoj9LqjQXOFdVv,Press,Cardi B,74,4OYI54WJJQRkCG4FVmIuTZ,Press,2019-05-31,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,r&b,hip pop,0.888,0.525,1,-5.665,1,0.305,0.029,5.68E-06,0.137,0.243,133.983,143792
4zMhuWlE9hdJbBF6jnMd9w,Pull Up,Rich Homie Quan,20,14qgOpWL6dpjsR2wky9tmO,Rich Homie Gang - Hood Lifestyle,2014-12-09,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.797,0.575,8,-5.244,0,0.0555,0.0157,0,0.0479,0.21,127.962,236748
6ZVXZ9Dfd70tZ8ZAkHUToE,Trzy Butelki,White 2115,58,4CdBQGVPav4UXSy6vs2TGE,Trzy Butelki,2019-10-15,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.653,0.595,7,-8.309,0,0.31,0.228,0.0541,0.432,0.55,174.886,156867
510UgVCpnUaQ5ACHW2J8gu,Recognise,Lost Frequencies,60,03qoJ4Ioczrn4dBFrKRHxU,Recognise,2019-03-08,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.717,0.741,10,-6.645,0,0.053,0.155,0,0.133,0.188,105.997,186062
0Pu2P5Jp0kSA95eqZ3jkb8,Take Off,Erlandsson,36,6aJbaKCvlPxMkOV2Q9zM5G,Take Off,2018-04-20,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.619,0.639,7,-7.34,1,0.0539,0.0188,1.00E-04,0.0863,0.2,128.009,183765
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,85,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
3rMyMv8EjKXoPnaRo2hdJN,Stuntin' Like My Daddy - Street,Birdman,59,3DLSu5fxSIaG7Ph8G5YVBp,Like Father Like Son,2006-01-01,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.71,0.882,5,-6.648,0,0.04,0.00908,0,0.162,0.806,160.012,267293
7bf1epka4dxVC6JOa5QGBC,Dahab,AK Ausserkontrolle,42,6GYCFK7OD4XiJhUTTnGU8Z,A.S.S.N.,2017-05-05,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.831,0.732,10,-4.972,0,0.341,0.118,0,0.0942,0.474,141.833,140600
3YreXzJAZRrchO72v5G5K9,RedRover,BONES,49,1H9j7RDcI6mLtbnRbJX23F,UnderTheWillowTree,2019-05-03,Gangsta Rap 💎 Rap Party,0BwUQpqHSlC2YfKwOp2dQV,rap,gangster rap,0.552,0.598,6,-9.529,0,0.0983,4.23E-04,0.139,0.0805,0.442,77.567,123625
23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,79,621cXqrTSSJi1WqDMSLmbL,Trench,2018-10-05,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467
3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,Bruno Mars,77,3mumK2ar9b4JPhVOZR0V2p,Finesse (Remix) [feat. Cardi B],2017-12-20,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,217289
5sH7vJ3shCpWGpsHMjwkfN,Chernobyl,Unaverage Gang,46,38JLTwUmIm2f9WEdB7Mb6M,Chernobyl,2019-10-21,Gangsta Rap 💎 Rap Party,0BwUQpqHSlC2YfKwOp2dQV,rap,gangster rap,0.666,0.577,8,-10.658,1,0.0687,0.017,0.869,0.129,0.207,148.107,143293
03mfJFcTsxfldb0DPI4ygj,Comfort Inn Ending (Freestyle),Jhené Aiko,57,73TNMu44lT0m1h1Nn6Bfiq,Sail Out,2013-01-01,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.501,0.301,3,-10.8,0,0.0366,0.758,0.00793,0.107,0.179,122.934,321827
0kTC7L9V1nEGk58UjA5uqr,Raveheart - Original Mix,DVBBS,0,34cLe8YZigDnG1r1ybRAFX,Raveheart,2015-08-17,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.5,0.986,10,-2.197,1,0.322,0.00106,1.15E-04,0.283,0.24,127.972,210588
7p2QsDBkOmFNK8ZETH8S15,Nadir,TENDER,48,0ptz7ucfE3b2z4jnXesQwf,Modern Addiction,2017-09-01,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.389,0.757,9,-5.576,0,0.0497,0.0349,0.132,0.0861,0.509,96.98,241947
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,61,4xak0izXQHOMV9Wu1mDAAy,Clarity (Deluxe),2012,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,91,1qSOaTvsCOyFJya3v1UzkP,Lose Control,2019-10-11,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387
5e60CEqPnkrex3BI9tWnpU,Snake Charmer,Benny Berigan,41,6peplrOutYv7owrzKWkpfY,Caravan EP,2009-06-22,Electro Swing,3Dr4NKbsFQ2m7tmPxGRroO,edm,electro house,0.867,0.726,1,-9.168,1,0.0928,0.0777,0.677,0.0876,0.717,120.002,304536
0C1yeFcOgpf3CazL5DhTQt,Music Is The Only Way I Can Cominicate (edit),Shake,21,35PaVJBU2eS3PnrI69LbVu,Lost in Space,2013-10-21,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.719,0.74,4,-10.251,0,0.0523,0.0386,2.14E-06,0.0579,0.933,137.042,246081
5I9P0RYdL5AVATzHSW2Mjw,1 Ask,Ebhoni,0,6pwhTqDm7PL5K9XjYSEvpN,1 Ask,2017-06-05,EDM Pop,2d3oOPO0csDU40JyiGwFaF,edm,pop edm,0.4,0.455,0,-9.064,0,0.0603,0.0238,0,0.0666,0.529,144.636,175621
1mIywsWR43SWCQmYnyibek,Definition of House Music,The Bloody Beetroots,37,1PDBZG9XClqNODe9S0I79n,Heavy,2019-06-21,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.573,0.991,3,-3.687,1,0.0688,2.31E-05,0.65,0.102,0.438,127.992,302400
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,0xbuJLlb5afBcmCpdOaszR,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805
2hYGXe0QDxegyHwiZnWUeY,Jimmy Gets High,Daniel Powter,14,0ZxjGRDBS5xJaYk7NyN1wC,Jimmy Gets High (French 2-Track DMD),2005-08-16,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.476,0.789,9,-5.024,1,0.0323,0.629,0.304,0.357,0.304,148.106,220840
5SubtShpNoLYiVG4oLSpOG,Made In JPN,DEAN FUJIOKA,36,1ZOtAZVCso82bDUjQmvUwH,Shelly,2019-12-11,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.621,0.614,6,-5.411,1,0.0539,0.0462,1.80E-06,0.0452,0.727,200.012,210134
508lUjbGcPrL0CfvHC7UvI,Happier - Matt Medved Remix,Marshmello,59,44iw4l4Syoi5HZgCQzNSKJ,Happier (Remixes Pt. 2),2018-11-30,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.816,0.833,5,-5.972,1,0.0511,0.126,9.09E-06,0.0625,0.793,122.032,170164
76VtA90NKurNqaQpV126Ue,Pour It Up,Rihanna,62,4eddbruVtOqw8khwxSH6H2,Unapologetic (Deluxe),2012-12-11,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,r&b,hip pop,0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,161200
6sXETKGy5KofLecDpck5Fn,The Truth,Sevendust,33,3u3tCOYA9fjvlfQKoMAk3T,All I See Is War,2018-05-11,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.524,0.97,7,-4.815,1,0.278,2.56E-05,0,0.0796,0.328,111.832,221301
0Zh5U48tZNeAzzLTV1CVBE,Forgot About Dre,Dr. Dre,16,5csXMdS69VOvh8MjyfwkjB,2001 (Explicit Version),1999-01-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.925,0.737,8,-1.292,1,0.0777,0.092,0,0.169,0.603,133.946,222240
